HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.022;9f01-0003 0040-0000;)
HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.232;2101-0003 0000-0200;)
HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.232;3001-0003 0080-0000;)
HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.232;7401-0003 0000-0100;)
HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.232;7401-0003 0002-0000;)
HbbTV/1.2.1 (;Panasonic;VIERA 2016;3.232;7401-0003 0040-0000;)
Mozilla/5.0 (DirectFB; Linux armv7l) AppleWebKit/534.26+ (KHTML, like Gecko) Version/5.0 Safari/534.26+ HbbTV/1.1.1 ( ;LGE ;NetCast 3.0 ;1.0 ;1.0M ;)
Mozilla/5.0 (DirectFB; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;SimpleSmart-2016 ;04.01.19 ;LCD_SS1A ;)
Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.122 HbbTV/1.2.1 (; Sony; KD-43X8308C; v1.000; 2015;) sony.hbbtv.tv.2015HE
Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.122 HbbTV/1.2.1 (; Sony; KD-49X8005C; v1.000; 2015;) sony.hbbtv.tv.2015HE
Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.122 HbbTV/1.2.1 (; Sony; KD-49X8307C; v1.000; 2015;) sony.hbbtv.tv.2015HE
Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.122 HbbTV/1.2.1 (; Sony; KD-55X8507C; v1.000; 2015;) sony.hbbtv.tv.2015HE
Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.122 HbbTV/1.2.1 (; Sony; KD-55X8508C; v1.000; 2015;) sony.hbbtv.tv.2015HE
